"X1","X2","X3","Z1","Z2","y"
1,0.68643509627608,0.0725845562927391,-0.505827739318637,0.319198130966249,1.62148026953679
1,0.366587726977828,0.222869085482733,0.258555382953693,2.38996578013549,-1.58280729010291
1,-0.619049979527847,-1.52943355180037,-0.518353999761854,0.243835742163667,-1.00377823481139
1,0.615956029024223,0.941166333380292,-0.458642611469479,0.464813436483531,0.364810267134552
1,0.987205222957681,0.527926343934697,1.59365404278502,0.889426527245122,1.27537148394901
1,-0.91875822530335,0.948063490414773,1.3266871925889,-0.784003332150713,0.853351558058036
1,-1.46917548498895,1.70860191182365,0.11411089641507,0.903357783747027,-5.48367575779691
1,0.267067130075094,0.89268842682278,-0.000811511092064399,-1.61920012534166,0.138016495673931
1,-0.535990116141307,-1.72358718630888,0.945192197835601,0.748725830251786,2.36787313928044
1,-0.346675474256821,-3.21618005181757,-0.501501455474407,1.84924085589869,5.23813567834326
1,-0.878397009047763,-0.152732274531735,-0.13150547559902,2.32978577176703,-2.03826355764833
1,0.13767941555986,-1.64955545069198,-0.588598074992736,0.359040366052268,5.1917932162121
1,-1.32168015431594,-0.820531118137486,-0.568223948991107,-1.17804044871676,-0.691905639951373
1,1.96533896355158,1.62721393806617,0.062314615514307,0.0536738689159915,3.19739292415932
1,-0.676215854768772,-0.156869441132118,0.335491572959682,-0.540844392645693,1.44034373469347
1,-0.728255410292059,-0.405833654922834,-0.937071659754903,0.310107792955745,2.16034431882697
1,-1.05141845165537,3.49885375156936,0.369044812643953,0.0265529728275267,-2.86671504645546
1,-1.07807647360549,2.24751379892835,-0.0111978466556315,0.154903482445252,-5.30367062618924
1,-2.07310226691053,-1.44178856207389,-0.259664632627648,-1.02801179187008,0.19221346647821
1,0.44657647452068,-2.73117922359578,1.29556158488936,2.58493266262802,7.43969787309073
1,1.39986008689098,0.888074243200122,-0.130560464842795,0.560908812014462,-0.921560061682427
1,-0.112497587382037,0.312647801858712,-0.29462151087682,1.45644711486668,1.40759533778743
1,-1.23898248847872,2.16899602659632,-1.14705349613381,-2.25842097706763,-2.83875792797687
1,0.890776747573737,-1.54270333565315,0.831356345152059,4.30054160512403,4.33470928168061
1,1.15127061578754,3.25404982271824,-0.762996913437415,-0.810456399759229,-2.90406306647793
1,0.913075607912926,0.181032348270026,0.248756247220583,1.3620593460488,-1.4164208069028
1,1.42528798778656,-0.306601404240904,0.0649879634832919,-0.450008086445526,3.67904688166741
1,-1.40447552576725,-0.413555863319043,0.729687984661736,-0.242537416812804,-1.81347084068313
1,-0.790461065951495,0.0760574106806307,-0.767954014992542,-2.45455067311617,-1.58844371958105
1,1.48813179907837,0.898796410573629,-0.696065387222798,-1.55979040991531,1.97340946833225
1,-0.029047038465304,-3.11153576448517,0.240858119043261,0.918628453310466,3.53695367966831
1,-0.374856067005966,-1.27979143757528,-1.07963579917013,0.0481965204227489,1.3044213738857
1,0.131313849496486,-0.185681837971794,1.18406061030656,-0.335910039206193,0.758751046402554
1,2.13555607314328,-0.420702579066401,-0.765515063437438,0.591507287126697,3.55229191550028
1,-2.46197319432648,-2.16567840158987,-1.39879453676383,-0.443616453615505,0.303741629377685
1,0.418010023767585,-1.34859364041284,-1.17955589497066,-0.36649072483754,3.48042313881304
1,-0.168467467623993,1.23543422689693,-0.0502792238172609,0.0582822312410731,3.84874198809198
1,-0.371662523954952,0.92034696877385,1.27467672166257,1.693605227518,-2.1515606465823
1,0.826863474788451,0.364184183472922,-0.0730864666139427,2.26245637027933,1.86624679867016
1,0.832323692968937,-1.17263913620106,0.490571484341917,-0.884481785715477,3.32962383149729
1,1.13190154893439,-0.878631928442926,0.418747484267709,0.363084792446587,2.51084150318752
1,-0.364679875562258,-0.27469174293531,-2.80371322173577,-2.49121465372113,-2.44811398136477
1,2.17865976255361,-2.12577630457188,-0.674502821221667,0.481325440816802,8.93270048433797
1,2.60870116286661,-2.01376601447796,0.0181369753430125,1.12689182087751,5.26416036389891
1,-0.647153348466347,-0.92478461210184,-0.433370305220299,-0.6676063790058,0.758176776565458
1,0.432724352433137,-2.89181422001575,-0.706655782517139,2.20115502041692,4.96691883069242
1,-0.728105854947357,0.839573959856134,-0.849331483744,0.946162255342495,-3.73099874675405
1,-0.118732533966119,-1.71555874787943,-2.0573692055126,0.304159698090625,2.39485326794353
1,-0.532733490266075,0.38423328888016,-3.03205488809281,-2.56398156109662,0.922145881338731
1,1.94390082254256,-1.0023227455594,-0.282920140339788,-0.326244654773327,5.04028253201045
1,-0.276656086893485,-0.172797561935622,-1.97659132866016,-0.697242801039909,-0.773302879838635
1,0.333604084491574,1.24031514197101,-0.0394905189201728,-0.933579616203347,0.260986085071977
1,-0.730118468768272,0.47074130933995,1.52388719153513,2.99234959831982,0.102371588052873
1,-0.467243997336402,-0.170212380473082,1.61779959670103,2.08702030892821,-0.682656692840221
1,-0.239372183751059,2.78977871666084,1.49445355729103,0.992391445545591,-6.71960641494828
1,-1.27352405349305,0.560003125958878,1.91177288869762,2.06690381904135,-2.90177062187934
1,-0.299109531843883,-0.130953011440843,0.94324853075657,0.892083446338052,2.23752189443697
1,0.998609102455553,0.479568231152679,0.374450901642978,0.517756718477917,3.05951714344941
1,-0.372738894248674,-1.14680518205522,0.0186346874997851,0.326952834088119,-0.691449622796629
1,-1.44906901970247,0.10271648948174,0.184700719291014,0.695686132145542,-1.93842657456369
1,-0.107297282157769,-0.482151519897398,-1.36323655080882,1.45835495479456,1.38596306024436
1,-0.660544920837799,0.168422633053537,0.542411255635851,-0.722752470110317,-0.534265619129544
1,-1.15163957797531,-1.69530271485136,-0.817090929600243,0.842438858363787,4.9127045689497
1,-0.294780282270769,0.395558276444114,1.48393522294199,0.258734895951098,-1.88448959141697
1,-0.719335979585101,-2.27811482683499,0.26206980265643,0.238814428226281,4.52283533509312
1,-0.108474805788509,0.89402491853007,0.336999893278445,0.887714611392447,-0.91396629855481
1,0.174579748627187,0.677478011628456,-1.34994906663139,0.201029767097762,-2.39391352793731
1,0.68056378815514,-3.05935417795687,-0.883322684354699,-1.44663646447036,5.5423344829012
1,1.4386982018907,-0.832922816990504,1.450382503317,1.14781774062904,1.25772046364243
1,-0.232702998042765,1.20105172407558,0.701857931500503,-0.640324080026751,-1.3095163918947
1,2.16551311687416,1.12945165146209,0.0497843117594637,0.181794146563424,-0.281433938800566
1,-0.351016285966104,-3.02785494934374,0.318119114885141,-0.0712091809869773,3.19973249727809
1,-1.3097258280603,0.982493183374685,1.65366450891887,0.628256224988535,-0.822252994262844
1,-0.869186857623583,-1.15821585154937,-1.153288461975,0.68961829753797,3.53902939634638
1,0.888012309908854,1.16869140780057,-0.27955685533123,0.975572881406704,1.72149173095745
1,0.299287800044804,-0.113301113012883,0.148462476728097,0.461310837542038,4.06527208752027
1,0.629386999430449,0.371216780694875,-0.189099763805531,-0.542789864873335,0.331862738149796
1,1.16747181080864,-2.31728309691679,-0.00965924113055497,1.80043584497169,5.4467149661745
1,-0.57724897734186,-1.40330321803692,-0.174509419886171,1.08772014926057,0.289484039842748
1,1.58291899011742,-0.420542381594029,1.67306886503438,-0.263813286349968,1.12014396369255
1,0.946159266908703,2.45804490428912,1.80551841269547,-0.144904481583616,-1.22150735613792
1,-0.0917981934379854,-1.60098688734237,-0.626039982138156,-2.04499380926628,-0.422087938254455
1,-0.374698243971198,-0.916345675688013,-0.956149821029089,0.417348181972547,3.25114623544392
1,-0.132050013342059,0.580782604626728,-0.663964965017863,-2.13413455403156,-1.28288476600673
1,-0.779984211955232,-0.334306540463215,0.452474735105257,1.78809687924769,1.25186116747204
1,-0.732541647011953,0.921290431874125,-0.394077842704312,0.118166927242597,-1.94663518691493
1,1.53501076810282,0.0745443208155757,0.558424846857968,0.772628162807576,1.9826712661955
1,0.0454229553778587,-1.87252123680893,-3.33452912021677,-2.2875837070381,3.79922471848228
1,0.727914881437788,0.215278727597807,1.48541387830238,1.33347981110733,1.16605192665313
1,1.32487395969839,-0.883922264756714,0.413492609339236,1.89299686405538,3.91820382648066
1,1.24355846480023,1.34591157657551,0.699096703278681,0.0445757601480043,0.364636134328671
1,-0.0368603264056427,-0.622420302878834,-0.25682357080599,1.66392009099813,2.91839594176698
1,-1.2519373004859,3.38608736330581,0.526867386230709,1.93679937352465,-4.14187950077566
1,0.637877438743363,0.497706415849668,0.0192936274457521,0.893964003142782,1.20671444765365
1,-1.06817263311969,-3.24353621604321,-2.42420342721441,-1.10878540576453,6.48350009460479
1,0.496570988150368,-4.04515951034724,-0.828359382596343,-1.90042761364398,3.42948078229556
1,-2.02603628083609,0.407089047153865,-0.500530627717318,-1.25587142108966,-0.267233677975619
1,1.83384531237745,-1.42134199182263,-2.7738713209893,-2.97991153888753,4.9981052343586
1,1.35083045943505,1.94687637391386,0.329390026661942,-2.52525440659978,0.992291563996341
1,1.51897270407382,-0.0972033310292427,0.872394992590596,-0.938121908706334,5.3612492055033
1,1.59972156883363,0.279506951415158,-0.255926952763276,-1.98359525559473,1.43964058463182
1,-1.46496240127243,-0.309408166318209,-0.488738631843592,-1.12136297120257,1.12757239322056
1,-1.01172477260547,0.404460332218355,-2.78829571327121,-2.16051753203831,-1.74721273563161
1,0.528403186938529,-0.215835193233331,1.65234217686454,1.29958869563519,2.55520107023646
1,-0.171412737576864,1.08632081822376,-0.954138878215239,1.30828096294847,-0.403976345581555
1,-0.515072737776956,1.72488365164113,0.475739983818081,-1.89977035406649,0.235117388586905
1,0.20750718556817,0.983454635300122,-0.0546045813282798,0.459847815852166,1.34020981250106
1,1.01815770836721,-1.68798907365552,-0.4342941998692,0.558003535598394,4.81640739065876
1,0.0255355860439235,0.521312549108798,0.388920653218839,-2.16561091732472,-1.93477302187377
1,-0.370824536552163,1.3862772597913,1.71037026791651,-0.0105935676903984,-1.76287599356046
1,-0.361058110520472,-1.00999200414874,-0.697999029676005,-0.769153226115419,1.94860536924028
1,1.30453285936219,-2.48335470362639,-0.790578805187089,-0.033106229895672,4.78343600995824
1,-0.789867685072951,0.643445741669091,-0.073360314875179,0.212556387922054,-4.58920774727117
1,-0.369728900210124,-0.336308003862807,-0.408042705312317,0.228409089420488,2.93245406495102
1,-0.0378188655119366,-1.66793230240191,-0.813253427398439,-1.54622986797991,3.77397586666587
1,-3.03099287533883,0.0800280139488856,1.45199705696194,-0.328546320307248,-5.94188123211793
1,0.792013835233903,1.9101907809838,-0.747711654295569,-1.29447401372184,-1.46757453768421
1,0.788947199673207,0.0783405641383115,-0.953945757849674,-4.10951887294194,0.907538323145485
1,0.604223663366774,0.00497102912188515,-0.299763665010848,-0.82304436532086,1.31527030679207
1,-1.2894333590397,1.36232620269087,3.13674973221925,2.88329073483134,-1.73161375976358
1,0.0904209624302862,-0.211685484683318,-0.675125184844205,0.813460329689802,2.05217221066501
1,-0.909716380960231,1.16164351757517,-1.0632378037988,-0.549070564699881,-2.89146618216709
1,-0.371603543917704,0.404441095717488,-0.522745927039796,0.542096887051024,0.162388013888564
1,-0.208343743482884,-0.621279434644229,-1.22172731519349,-2.67079687060062,-1.08563959750925
1,-0.728685268273916,0.952268089168721,1.07908529288096,1.45525496576288,-1.15799053313196
1,-2.76360940927777,-1.0114256879338,-2.27461407175997,-1.48363805262007,-0.227035565733616
1,0.921934101963064,0.735400621012698,-0.793573066822816,-0.965171319083347,-1.28261677052577
1,-0.0882470842494136,2.70770003929945,-0.815521247269402,-1.21914272903545,-2.94800101459846
1,-2.03474620487032,-1.23513858936956,0.793055715638068,1.7761350794299,0.673745201099919
1,-0.377035418936845,2.57427442262175,0.0953309587636185,-0.029029268804133,-1.92977645715303
1,0.739912144423461,1.13822942769619,1.22221751627185,1.36573654402218,-2.99251079021639
1,1.17228907293343,2.45688440680947,-1.11504383440998,-0.49140628345168,-2.33093922113712
1,0.00154144290451526,0.455210295017283,-0.723171166738649,-0.395792788701004,0.515434849015147
1,1.28606664612704,-0.687055645172076,-0.39675256733842,0.957757232524463,6.07123512025594
1,-1.58068757587677,1.6693089921734,0.259853281535983,-0.889670915062566,-4.86472760154242
1,3.23582379552659,-1.47119924146911,-2.12077850804064,-1.55239448677399,8.89074089020376
1,-0.727134039916022,-0.780476517597991,0.32071150026519,2.24900961706791,2.48276272337073
1,-0.89873184429073,-0.142951162075122,-0.606256968727434,-0.0673644639521017,-2.89879390840161
1,0.787051234675089,-2.03562386601837,-1.58574977191674,1.48220491278209,6.08730574904918
1,0.270256158484342,2.71159477539139,-0.120721458487418,0.679177382925931,-2.24151061496066
1,2.20128924643189,0.882995944456792,0.899045287970725,-0.613657320787643,1.07720707815911
1,-0.273710759664399,1.54093192414149,-0.218090697995972,1.02635255295811,-1.98981591324029
1,-0.0873382563560925,-1.93683007399221,-0.431572983104291,-1.12700674000378,2.87150838158914
1,1.5168703797733,-0.999133009512492,0.50640647984635,1.14266678343539,1.63529195385199
1,2.42727793939571,2.00468750168189,0.883020999087293,0.533176295290258,1.62524503252445
1,1.61831336175576,-0.35514644822641,-0.866826299151616,-1.90638392190152,2.08209894809233
1,-0.0535563922913487,-0.671316605717143,0.151206130638364,-1.99497234466588,1.29959598580597
1,3.31404750722927,-0.0725079747460577,-0.324542633269872,0.120300770919808,3.02667430505371
1,-0.577452299162573,-0.370351271459566,0.300793955166843,-1.63545899641965,0.726413806553705
1,0.663784528110407,-0.0177192594467845,-0.174179298111047,-1.46318452917565,-0.499372268986779
1,-2.50780527400787,2.15987716625899,0.387724492097614,0.718538603221184,-3.30291170284043
1,0.728592360544572,-1.43118296321248,0.237461551607023,0.399084124795876,0.891823302632591
1,1.49530860731129,-0.389163534874796,0.637203844534396,0.0952555286001572,1.39613812048504
1,1.5862677755289,-0.327114698272142,1.60136222426605,2.02780370954291,3.64415860331576
1,-0.328157583518764,0.47581097669816,-0.141535881815909,-0.0503759865231356,2.0461994934631
1,1.27465151803528,-0.695535439989688,1.81979148524036,1.82769352326416,2.35757895935133
1,1.98769355615324,0.907432848344008,-0.98383975557028,-0.553288311465239,0.202365096382902
1,-2.01200837517211,1.42109047915783,-0.423134524837404,-1.95690078211187,-5.04147389491988
1,1.66582406918882,-0.249619072377449,0.27196377904841,-0.850628339113668,2.64230936662534
1,0.339918551362722,1.45540439130676,0.661157883739454,1.02951091725242,-0.645799749181817
1,-0.10029227548825,-0.150688259721021,2.15440241564263,2.84067712293876,0.244763055803347
1,1.14926555311289,-1.29429394478975,-0.804380641410162,-0.656839778545684,3.825519290026
1,-0.176107342126362,-0.983034731545618,-0.703697754644192,-0.423957417741756,2.73189433103365
1,0.277475793106061,2.0329179411099,0.863567394603786,-2.49952535007044,-0.848412594656373
1,-1.00920807388035,-2.44169791902402,-1.29557261431906,1.95271658494477,2.94374004659263
1,0.755995700649092,1.44395353569214,-0.999628694149183,-2.77114734665582,-2.83512191040391
1,0.311735436603035,2.48883330159185,0.290227588776689,1.33231390837114,-2.14822714212369
1,-0.914463680859315,4.13013588732158,-0.294291279146368,-0.615088449026537,-5.63170350571153
1,1.86321740899053,-2.44950366878969,1.54512743682616,0.613940224686184,7.24872206570173
1,0.397060738546694,-0.220880019289351,-0.775784081400878,0.321258959906406,2.19084585328303
1,-0.346117650902634,-1.25829879971893,-0.278340631604022,-0.283840663858068,2.00132102407466
1,1.24334152805877,0.900033814844432,0.161564854401715,0.498868397391804,2.93400946180223
1,-3.29946825376962,-0.313721817756802,0.162346245525007,-0.857110694368492,-1.21975412351812
1,1.28833727411003,-0.185303363417259,0.680006908850248,-0.740227475359148,0.180395000284635
1,0.79096050643282,-2.51132222638977,-1.3565484764661,1.54694001556565,5.86935155567431
1,0.695755927127195,-1.24695704118971,-0.0748126196940168,1.89445254402878,2.90740066812313
1,-0.338154650599991,-2.45505030304648,1.68458316068364,0.886731837204562,1.32771736681147
1,-2.00593058569877,0.868607177815758,0.568702058218726,1.28987741987901,-3.8108697748253
1,-1.11675426282514,-1.4272248959739,-0.358053052950715,-0.235445170575576,5.87461163329984
1,0.00840140059328013,0.562472758332716,0.39312480588502,0.21899624309856,-1.24250101944421
1,0.324043001070216,0.859955980976467,0.570497108274652,-1.99380659970658,-3.41299371745185
1,-0.575639190324107,-1.72564929350669,0.724090829161198,-0.676548685493632,-1.06562575516088
1,-0.358833005043114,1.59299444677695,0.161416547976203,-1.60091794389568,-0.550624252754648
1,0.356898705920152,0.914271563166652,1.19678316267594,0.143349391252342,1.4250086868597
1,-0.316471523477802,1.5204453083255,-1.17818770394756,-1.68367210107685,-1.65567415845503
1,0.555855800609811,1.40371170077689,0.283050655205863,0.95271283699473,0.666516856201084
1,-1.11986663845212,-0.66207864551618,-1.41716220458776,0.1141395025067,1.75476159297748
1,-0.269792211017169,-1.45994749842419,-0.537678108813089,0.919294124850903,3.54095961754914
1,0.135383405433827,1.35686667899672,0.587498837742906,2.11751186302494,0.675236726679279
1,-0.0817716896826401,-0.0885107692395892,-0.277447253088453,0.0412927879258907,-3.47646073928906
1,-1.3916005828658,-2.0135225779201,-1.81341064235642,2.00978967087535,2.83653170460114
1,-2.29483703949001,-1.5850171376297,0.45116379612184,-0.800964524356142,0.779332529421403
1,0.982302104959976,0.00425109447120843,-0.241825288068991,-0.884958735273472,0.618058497131985
1,1.191630554594,0.442605377498746,-1.54571931735727,-1.89104721099293,0.844715507605574
1,-1.51775823339098,-1.86107885777158,-0.0724875784927171,2.29647544974656,2.83312633626375
1,0.347915182532354,-1.43724147013176,-2.0310592695049,1.79200849984358,1.12822525455682
1,-0.611229522363374,-1.2382635012875,-0.233680370815875,1.3054841764854,2.78454870863206
1,-0.515553349429089,0.744649301185006,-0.442601107813312,-1.35834741587258,0.786271331456522
1,0.760136591476149,-0.904167542347234,-0.262810137330284,1.16810974464617,2.62364215177121
1,0.991544222298323,2.19313180897596,0.943888988802502,-1.9281367360201,-2.15881039867742
1,0.481013146617287,1.89146135512367,-0.00191492718604003,-0.530778836901054,-1.63846469978868
1,0.413004626315933,0.814957101761463,-1.06951316410118,-0.755290350465473,1.48558326672707
1,1.68510405340361,2.79326282431112,-0.439800959474141,-3.74584008238896,-4.22263870508027
1,0.258124017231613,1.42947839316524,-1.05945917308793,-0.907152309915384,-1.71766676631071
1,0.847087821088799,-3.3964979293118,-0.663226698539587,-0.748605190736103,7.10988349573075
1,-1.20607347148984,2.55743010674009,0.135968711078248,-0.937514283721911,-5.68731069016508
1,-0.0927826926836379,1.7010882017243,-0.260970038773635,0.00579496125458101,-1.62633876963782
1,0.537154207746107,-0.575820651882238,0.543777579974952,0.138018046593195,-0.195285583709451
1,-1.06336281678281,1.00356570455784,0.30936534703174,-1.09958113908017,-2.41706882263512
1,0.144337736765177,0.788450522702069,1.91229740959282,0.826971133807715,-2.71378894609812
1,-0.59535291176253,0.204888822986972,0.358457139550651,-0.190914128726016,1.71171972816922
1,0.295133492692161,0.575643109795904,0.257945196930827,-1.45686404887957,0.460398336843147
1,-0.171773626261455,-0.867268583274969,-2.1975739179851,-1.71748482442056,2.3683196980388
1,-0.65922256138715,-0.874926522922028,-0.276814015735885,-0.107939221845009,2.16650359080465
1,-2.49044204592429,-0.865165232155023,-0.559509292295807,-1.95249655427267,-3.85550459729945
1,0.989174620017147,0.304570900311565,-0.332731504933812,3.12265858922243,1.62677039881167
1,0.204073570262974,-1.64507499939216,1.44989316384205,1.4777992685886,3.64193071855296
1,0.14037954062781,1.28005022886295,1.18193095932887,0.495627468274826,0.0704193572200571
1,0.275643320639006,-0.81769840235347,0.168853020017241,-1.06866612218464,3.74896592921873
1,-1.47945568682506,1.61121931747348,-0.19716949488262,-0.692740058955562,-6.58684133868844
1,0.55376567657207,0.488042110280888,-0.52749948271258,-2.73095323266338,-2.63116997809223
1,-0.183401239546576,-2.4291331793453,0.566344099189505,2.3226673223811,2.8394207476214
1,0.254260291877515,2.72687642074609,-0.509444277952755,-2.27911117101854,-2.06774389651068
1,-1.46895609397277,-2.92856021226654,0.972799731667954,2.84917893127323,0.67058472429653
1,0.260876216160771,-1.60833955040578,-0.723229973970352,0.412156204457084,2.0338420718168
1,-0.996536704280423,1.07397934796706,-0.216295881621197,-0.692652900461287,-2.88488127579267
1,-0.758410860972869,-1.65570975501568,-1.55196906588746,-0.181471738763821,1.42676566560908
1,-1.69557804649346,1.18924692143568,-1.01541267498732,-2.26971754768264,-2.287193940349
1,-0.726890181359347,0.829490381257055,0.0708561553332554,-0.414904105392522,0.0924852340032714
1,-0.194155742128797,-1.71154925544496,-1.97002481153467,0.640206487157269,3.67598416323748
1,0.343637513077365,0.170683090458038,-0.978954472461695,-0.888047320032035,2.90026945098029
1,-0.411033453713773,-1.05195088293016,-0.04642800151696,0.745334805292951,1.77348141130763
1,-0.129101974626679,-0.713776853043365,0.0876762855771991,-0.335137829355705,-0.900473307862673
1,-0.442638742400372,0.88945009714498,-0.429193360183241,0.668608360130813,0.373674339686674
1,-0.0286767084401359,-0.693578170050163,0.23789726816377,-0.339264706275174,3.24141843478549
1,-1.03146528177496,0.260451233165045,-1.07343001084472,0.938145905880585,-1.22375657931728
1,0.884817159193771,0.272904019423484,-0.497458290264916,-3.87658917351948,2.58644781450216
1,-1.06122172177102,0.591193550439066,1.21477550794601,1.63540155851637,-1.04106047740415
1,-1.21768829301497,-2.28032869035269,-0.243799896637618,-0.709613556161075,1.61827118691386
1,-1.28891043038676,-0.389000798617067,0.588501453643351,2.45164573052068,-1.96751935740053
1,0.309777727348001,-1.22761944410543,0.151242990351357,-0.311543287069549,2.47942626615956
1,1.35576649591413,0.803188314214561,0.721358544777136,1.19500243097234,4.45161136320967
1,2.13192996588079,1.37256881074139,1.77539953828907,1.52242966067982,0.725323698134283
1,-1.08857942827789,-0.370512016356895,1.4887274140172,4.05341489662459,-1.75652675289681
1,1.02966538740059,0.758903261303307,1.77327688454499,2.12607685583263,-1.0964928367258
1,-0.241293608068915,-0.989646900531348,-0.850119823728997,0.32777672497321,2.59578706763363
1,1.96604275273678,2.31413016715371,-0.484155176768562,0.823011258652787,3.93883963281739
1,0.990901274511088,-1.08290315491861,-0.238663466341089,0.858483211220239,3.86675812461522
1,1.87122711144114,-0.295487477852793,0.333213615546574,1.33160758988019,2.44439154165408
1,-0.714326301899384,0.255153646312571,1.25267044129488,-0.137689947597159,-1.05005075142347
1,0.190847377323107,-0.621008689581298,0.507975479400563,1.6554678289495,1.85066371593872
1,-0.252058062043213,1.37090901554916,-1.07510588357389,0.624087103322192,-3.2375117872568
1,0.244464777450384,0.631067560165478,1.98234988938243,2.49422104336831,0.628895875202305
1,0.482022002117986,-1.79821039161187,1.82073229980803,1.88105380269826,2.20503234124253
1,-0.205522619933445,-0.803533649013841,0.714708662348384,0.635527192761766,0.940604979222744
1,-0.822128113656315,-1.30078743785218,-0.445549517249316,0.425293790411091,4.57646050828089
1,-0.208449703188095,-2.37069310303414,0.153940617173842,0.427652966985787,2.18348346007324
1,-0.429193718356479,-0.24764169012446,-1.76145359773843,-0.0168388388796176,-1.8906584718252
1,-0.771443322841913,-1.01706700233964,-0.439482168048294,0.0236333705257293,-0.0949882657290573
1,1.37121216006633,1.20121092546562,-0.0437946513040568,0.98794730090889,3.31379418541305
1,0.954952270447427,2.92401170678945,-1.49021873294913,-2.03849067787138,-3.12729767886818
1,0.0863044876612609,-0.623582722192671,-2.19704226223632,-1.90927762361537,0.381617062437086
1,0.14568559621774,0.755299224611604,1.27276092834177,-0.935291555000852,-1.06176567099927
1,1.28022343937631,-0.689518923321205,-1.39070690265005,2.66611187188111,3.17616868609377
1,0.037511488415182,-2.67574731396894,0.00845064028779619,-1.83812568175692,0.632025718602947
1,1.27736308750971,1.21531484714723,0.578575678759697,-1.01051260985844,1.18647970312641
1,0.0711602320508348,2.62804648105164,-0.301511026092074,-1.80933411167128,-0.584544809700136
1,3.59137029148371,0.0158995474177016,-1.62644694066669,-3.00465161957507,4.05929508444116
1,-1.07512758292902,0.51371983421776,1.08058931137273,1.83771307410203,-0.26664192606238
1,1.31126081046109,-1.57627177156399,0.193062626227984,0.0897711830621379,4.34430009957572
1,1.7314611047252,0.967536346083327,0.353281015319216,0.775617047506002,2.48193484702884
1,3.16413766948027,-2.69881118644222,-0.440994716719861,0.161634467079428,5.3711740084093
1,1.12226103603124,1.03846160286657,0.486120725084702,0.735365883651277,0.197002052307617
1,1.36840156304908,-0.205694037930237,-0.227926528419392,0.786691904065735,3.68270530222897
1,-1.15846307779709,-0.652091017203363,-0.266969071999148,-2.25400433817799,0.361782749288695
1,1.27159044967336,-0.251303249055121,0.0177760768384235,-1.96930597385463,0.589745512674242
1,0.0641488541241091,-0.574008537690306,-1.85514023976278,0.138492805716373,1.599346910234
1,0.0790231392392415,1.3244945666421,0.307236353124027,-0.31171968145436,1.19119946601293
1,-0.428176152504441,-0.75932833174585,0.272324344843739,-1.57989067791084,1.23502374476122
1,-0.023787161305707,-0.882649565609997,-0.467850294820558,0.375890585315424,0.752943076185399
1,0.0110716329491695,-0.978411736113083,-0.464792984620295,-0.323363958466298,2.32683491224456
1,0.318551741183905,0.691849031384136,-1.35221845073427,-1.56936296069793,-2.09000299984853
1,-0.275620498715496,0.10197363764395,-0.34458886104213,0.977788010198252,0.395124696710221
1,1.34623513823647,-0.6808471982875,-0.17768394834076,-0.924874377358761,3.51232109427563
1,-0.952093775968609,0.940482440919708,-1.04237793450239,-0.708428124202009,-3.55467050433599
1,-0.0371934776760572,-1.84288232872852,-0.209647278247154,-0.821765359219442,1.97990173025343
1,-0.601797217249039,2.24728596527525,-2.68853689215428,0.0733821015732445,-2.06074672602497
1,-0.0815668213836156,-0.328612003378825,-2.20446127967814,0.56364654985455,1.26865285656473
1,0.202415336473021,-0.663461589057512,0.790162446460168,-0.753727533957228,2.06204563485175
1,2.74878903275661,2.05447851717748,0.258867742988128,0.882072435824888,1.53439285197059
